concept_id	search_id	label
GO_1905420	[1, 6, 4, 4, 5, 4]	vascular associated smooth muscle cell differentiation involved in phenotypic switching
GO_1905421	[1, 1, 9, 1, 6, 2]	regulation of plant organ morphogenesis
GO_1905422	[1, 1, 5, 6, 1, 3]	negative regulation of plant organ morphogenesis
GO_1905423	[1, 1, 2, 9, 7, 2]	positive regulation of plant organ morphogenesis
GO_1905428	[1, 1, 5, 1, 3, 1]	regulation of plant organ formation
GO_1905429	[0, 9, 0, 0, 1]	response to glycine
GO_1905430	[0, 7, 7, 5, 5]	cellular response to glycine
GO_1905431	[3, 3, 6, 0, 9]	microcystin transport
GO_1905432	[7, 2, 9, 5, 5]	regulation of retrograde trans-synaptic signaling by neuropeptide
GO_1905433	[1, 6, 7, 6, 7, 1]	negative regulation of retrograde trans-synaptic signaling by neuropeptide
GO_1905434	[7, 2, 9, 5, 6]	positive regulation of retrograde trans-synaptic signaling by neuropeptide
GO_1905439	[0, 9, 5, 5, 1]	response to chondroitin 6'-sulfate
GO_1905440	[0, 7, 6, 8, 2]	cellular response to chondroitin 6'-sulfate
GO_1905441	[0, 9, 5, 4, 2]	response to chondroitin 4'-sulfate
GO_1905442	[0, 7, 0, 1, 3]	cellular response to chondroitin 4'-sulfate
GO_1905443	[6, 6, 3, 5, 3]	regulation of clathrin coat assembly
GO_1905444	[6, 6, 3, 3, 4]	negative regulation of clathrin coat assembly
GO_1905445	[6, 6, 3, 9, 2]	positive regulation of clathrin coat assembly
GO_1905446	[7, 1, 2, 8, 5]	regulation of mitochondrial ATP synthesis coupled electron transport
GO_1905447	[7, 1, 8, 2, 3]	negative regulation of mitochondrial ATP synthesis coupled electron transport
GO_1905448	[7, 1, 2, 4, 3]	positive regulation of mitochondrial ATP synthesis coupled electron transport
GO_1905449	[1, 1, 0, 4, 6]	regulation of Fc-gamma receptor signaling pathway involved in phagocytosis
GO_1905450	[7, 7, 8, 7, 7]	negative regulation of Fc-gamma receptor signaling pathway involved in phagocytosis
GO_1905451	[6, 8, 8, 5, 2, 2]	positive regulation of Fc-gamma receptor signaling pathway involved in phagocytosis
GO_1905453	[1, 6, 4, 6, 4, 1]	regulation of myeloid progenitor cell differentiation
GO_1905454	[1, 6, 4, 6, 4, 2]	negative regulation of myeloid progenitor cell differentiation
GO_1905455	[1, 6, 4, 6, 4, 3]	positive regulation of myeloid progenitor cell differentiation
GO_1905456	[4, 4, 2, 5, 1]	regulation of lymphoid progenitor cell differentiation
GO_1905457	[4, 4, 2, 6, 2]	negative regulation of lymphoid progenitor cell differentiation
GO_1905458	[4, 4, 6, 6, 5]	positive regulation of lymphoid progenitor cell differentiation
GO_1905459	[4, 5, 6, 4, 4]	regulation of vascular associated smooth muscle cell apoptotic process
GO_1905460	[4, 5, 4, 7, 2]	negative regulation of vascular associated smooth muscle cell apoptotic process
GO_1905461	[4, 5, 4, 6, 3]	positive regulation of vascular associated smooth muscle cell apoptotic process
GO_1905475	[6, 2, 0, 6, 5, 1]	regulation of protein localization to membrane
GO_1905476	[6, 2, 0, 6, 1]	negative regulation of protein localization to membrane
GO_1905477	[6, 4, 5, 3, 4]	positive regulation of protein localization to membrane
GO_1905483	[1, 2, 3, 5, 0, 1]	regulation of motor neuron migration
GO_1905484	[4, 5, 6, 0, 2]	negative regulation of motor neuron migration
GO_1905485	[1, 2, 3, 5, 3]	positive regulation of motor neuron migration
GO_1905486	[1, 2, 0, 4, 2]	regulation of anterior/posterior axon guidance
GO_1905487	[1, 2, 0, 4, 3]	negative regulation of anterior/posterior axon guidance
GO_1905488	[1, 2, 0, 4, 4]	positive regulation of anterior/posterior axon guidance
GO_1905489	[0, 2, 6, 7, 3]	regulation of sensory neuron axon guidance
GO_1905490	[1, 2, 3, 0, 5, 1]	negative regulation of sensory neuron axon guidance
GO_1905491	[1, 2, 0, 0, 5]	positive regulation of sensory neuron axon guidance
GO_1905492	[1, 1, 5, 6, 0, 3]	positive regulation of branching morphogenesis of a nerve
GO_1905493	[6, 0, 1, 2, 6]	regulation of G-quadruplex DNA binding
GO_1905499	[1, 4, 4, 7, 8, 3]	trichome papilla formation
GO_1905503	[1, 1, 5, 8, 5, 2]	regulation of motile cilium assembly
GO_1905504	[1, 1, 5, 8, 3, 6]	negative regulation of motile cilium assembly
GO_1905505	[1, 1, 5, 6, 7, 5]	positive regulation of motile cilium assembly
GO_1905508	[6, 4, 5, 8, 3]	protein localization to microtubule organizing center
GO_1905509	[6, 8, 4, 0, 2, 1]	protein localization to interphase microtubule organizing center
GO_1905510	[6, 2, 2, 3, 8]	negative regulation of myosin II filament assembly
GO_1905511	[6, 2, 2, 5, 3]	positive regulation of myosin II filament assembly
GO_1905512	[7, 2, 8, 7, 2]	regulation of short-term synaptic potentiation
GO_1905513	[7, 2, 8, 7, 3]	negative regulation of short-term synaptic potentiation
GO_1905514	[7, 2, 8, 7, 4]	positive regulation of short-term synaptic potentiation
GO_1905515	[1, 0, 3, 7, 8]	non-motile cilium assembly
GO_1905516	[1, 1, 8, 1, 2, 1]	positive regulation of fertilization
GO_1905517	[4, 7, 9, 1, 1, 0]	macrophage migration
GO_1905518	[6, 2, 0, 7, 8]	regulation of presynaptic active zone assembly
GO_1905519	[6, 2, 0, 7, 9]	negative regulation of presynaptic active zone assembly
GO_1905520	[6, 2, 0, 4, 1]	positive regulation of presynaptic active zone assembly
GO_1905521	[7, 7, 7, 7, 4]	regulation of macrophage migration
GO_1905522	[7, 1, 6, 2, 2]	negative regulation of macrophage migration
GO_1905523	[4, 7, 9, 1, 1, 1]	positive regulation of macrophage migration
GO_1905524	[7, 3, 0, 1]	negative regulation of protein autoubiquitination
GO_1905526	[7, 6, 2, 5, 1]	regulation of Golgi lumen acidification
GO_1905527	[3, 1, 8, 6, 5]	negative regulation of Golgi lumen acidification
GO_1905528	[6, 8, 7, 6, 4]	positive regulation of Golgi lumen acidification
GO_1905529	[3, 0, 3, 5, 9]	regulation of uracil import across plasma membrane
GO_1905530	[3, 0, 7, 5, 6]	negative regulation of uracil import across plasma membrane
GO_1905531	[6, 3, 9, 6, 1, 3]	positive regulation of uracil import across plasma membrane
GO_1905532	[3, 7, 1, 2, 0, 0]	regulation of L-leucine import across plasma membrane
GO_1905533	[3, 7, 3, 7, 4]	negative regulation of L-leucine import across plasma membrane
GO_1905534	[3, 1, 8, 7, 6]	positive regulation of L-leucine import across plasma membrane
GO_1905535	[6, 0, 5, 4, 4]	regulation of eukaryotic translation initiation factor 4F complex assembly
GO_1905536	[6, 0, 5, 2, 1]	negative regulation of eukaryotic translation initiation factor 4F complex assembly
GO_1905537	[6, 0, 5, 7, 2]	positive regulation of eukaryotic translation initiation factor 4F complex assembly
GO_1905539	[6, 2, 5, 7, 9]	regulation of postsynapse to nucleus signaling pathway
GO_1905541	[3, 7, 3, 4, 5]	regulation of L-arginine import across plasma membrane
GO_1905542	[3, 7, 3, 7, 5]	negative regulation of L-arginine import across plasma membrane
GO_1905544	[3, 3, 4, 2, 5]	L-methionine import across plasma membrane
GO_1905546	[0, 7, 5, 7, 4, 1]	cellular response to phenylpropanoid
GO_1905550	[6, 8, 9, 4, 0]	regulation of protein localization to endoplasmic reticulum
GO_1905551	[6, 8, 0, 8, 4]	negative regulation of protein localization to endoplasmic reticulum
GO_1905552	[6, 8, 9, 6, 4, 1]	positive regulation of protein localization to endoplasmic reticulum
GO_1905553	[1, 1, 6, 0, 7, 0]	regulation of blood vessel branching
GO_1905554	[1, 1, 6, 0, 7, 1]	negative regulation of blood vessel branching
GO_1905555	[1, 6, 1, 3, 6, 1]	positive regulation of blood vessel branching
GO_1905556	[3, 8, 6, 5, 8]	ciliary vesicle assembly
GO_1905557	[6, 1, 6, 8, 1]	regulation of mitotic nuclear envelope disassembly
GO_1905558	[6, 1, 6, 9, 2]	negative regulation of mitotic nuclear envelope disassembly
GO_1905559	[6, 1, 6, 2, 2]	positive regulation of mitotic nuclear envelope disassembly
GO_1905560	[6, 1, 6, 0, 4]	negative regulation of kinetochore assembly
GO_1905561	[6, 1, 6, 0, 5]	positive regulation of kinetochore assembly
GO_1905562	[1, 6, 0, 9, 0, 1]	regulation of vascular endothelial cell proliferation
GO_1905563	[7, 4, 5, 9, 2]	negative regulation of vascular endothelial cell proliferation
GO_1905564	[4, 2, 3, 2, 1]	positive regulation of vascular endothelial cell proliferation
GO_1905568	[3, 1, 1, 7, 8]	regulation of ferrichrome biosynthetic process
GO_1905569	[3, 1, 1, 2, 5]	negative regulation of ferrichrome biosynthetic process
GO_1905570	[3, 1, 1, 7, 9]	positive regulation of ferrichrome biosynthetic process
GO_1905572	[3, 3, 0, 4, 3]	ganglioside GM1 transport to membrane
GO_1905578	[7, 7, 5, 3, 4, 1]	regulation of ERBB3 signaling pathway
GO_1905579	[7, 7, 5, 2, 6, 0]	negative regulation of ERBB3 signaling pathway
GO_1905580	[7, 7, 5, 2, 6, 1]	positive regulation of ERBB3 signaling pathway
GO_1905581	[5, 7, 4, 7]	positive regulation of low-density lipoprotein particle clearance
GO_1905582	[0, 4, 5, 6]	response to mannose
GO_1905583	[0, 7, 0, 4, 3]	cellular response to mannose
GO_1905584	[1, 2, 4, 7, 4]	outer hair cell apoptotic process
GO_1905585	[4, 5, 6, 1, 2]	regulation of outer hair cell apoptotic process
GO_1905586	[4, 5, 1, 2, 1]	negative regulation of outer hair cell apoptotic process
GO_1905587	[4, 5, 5, 3, 4]	positive regulation of outer hair cell apoptotic process
GO_1905588	[3, 3, 0, 3, 3, 2]	plant-type cell wall modification involved in stomatal movement
GO_1905589	[3, 1, 5, 5, 6, 1]	positive regulation of L-arginine import across plasma membrane
GO_1905590	[4, 7, 4, 1, 1]	fibronectin fibril organization
GO_1905591	[1, 6, 5, 7, 2]	regulation of optical nerve axon regeneration
GO_1905592	[1, 6, 5, 7, 3]	negative regulation of optical nerve axon regeneration
GO_1905593	[1, 6, 5, 2, 3]	positive regulation of optical nerve axon regeneration
GO_1905596	[7, 4, 7, 2, 1]	negative regulation of low-density lipoprotein particle receptor binding
GO_1905597	[5, 7, 1, 6]	positive regulation of low-density lipoprotein particle receptor binding
GO_1905598	[7, 7, 5, 4, 2, 1]	negative regulation of low-density lipoprotein receptor activity
GO_1905599	[3, 4, 8, 0, 6]	positive regulation of low-density lipoprotein receptor activity
GO_1905600	[7, 2, 1, 5, 2]	regulation of receptor-mediated endocytosis involved in cholesterol transport
GO_1905601	[7, 2, 1, 5, 3]	negative regulation of receptor-mediated endocytosis involved in cholesterol transport
GO_1905602	[7, 2, 1, 4, 2]	positive regulation of receptor-mediated endocytosis involved in cholesterol transport
GO_1905603	[4, 2, 5, 6, 2]	regulation of blood-brain barrier permeability
GO_1905604	[4, 2, 7, 3]	negative regulation of blood-brain barrier permeability
GO_1905605	[4, 2, 7, 5, 1]	positive regulation of blood-brain barrier permeability
GO_1905606	[6, 2, 5, 1, 4, 1]	regulation of presynapse assembly
GO_1905607	[6, 2, 6, 5, 0, 1]	negative regulation of presynapse assembly
GO_1905608	[6, 2, 0, 4, 4, 1]	positive regulation of presynapse assembly
GO_1905609	[7, 5, 5, 1]	positive regulation of smooth muscle cell-matrix adhesion
GO_1905612	[6, 3, 6, 9, 6, 1]	positive regulation of mRNA cap binding
GO_1905613	[1, 1, 7, 1, 4, 0]	regulation of developmental vegetative growth
GO_1905614	[1, 1, 5, 1, 4, 2]	negative regulation of developmental vegetative growth
GO_1905615	[1, 1, 5, 4, 3, 3]	positive regulation of developmental vegetative growth
GO_1905619	[3, 0, 0, 2, 3]	regulation of alpha-(1->3)-fucosyltransferase activity
GO_1905622	[1, 1, 5, 6, 1, 4]	negative regulation of leaf development
GO_1905623	[1, 1, 2, 0, 4]	positive regulation of leaf development
GO_1905624	[3, 7, 1, 2, 0, 1]	regulation of L-methionine import across plasma membrane
GO_1905625	[3, 1, 1, 5, 7, 2]	negative regulation of L-methionine import across plasma membrane
GO_1905626	[3, 1, 8, 7, 7]	positive regulation of L-methionine import across plasma membrane
GO_1905627	[7, 2, 4, 9, 5]	regulation of serotonin biosynthetic process
GO_1905628	[7, 2, 4, 8, 5]	negative regulation of serotonin biosynthetic process
GO_1905629	[7, 2, 4, 9, 6]	positive regulation of serotonin biosynthetic process
GO_1905630	[0, 9, 0, 0, 2]	response to glyceraldehyde
GO_1905631	[0, 7, 0, 2, 3]	cellular response to glyceraldehyde
GO_1905632	[6, 1, 2, 5, 4]	protein localization to euchromatin
GO_1905633	[6, 1, 2, 7, 2, 1]	establishment of protein localization to euchromatin
GO_1905634	[1, 1, 4, 8, 3]	regulation of protein localization to chromatin
GO_1905635	[6, 0, 3, 6, 4]	FACT complex assembly
GO_1905636	[6, 3, 6, 9, 3, 2]	positive regulation of RNA polymerase II regulatory region sequence-specific DNA binding
GO_1905637	[6, 7, 5, 3, 9]	regulation of mitochondrial mRNA catabolic process
GO_1905638	[6, 3, 9, 8, 0, 1]	negative regulation of mitochondrial mRNA catabolic process
GO_1905639	[6, 3, 9, 2, 3]	positive regulation of mitochondrial mRNA catabolic process
GO_1905640	[0, 9, 0, 0, 3]	response to acetaldehyde
GO_1905641	[0, 7, 7, 3, 4]	cellular response to acetaldehyde
GO_1905644	[6, 0, 5, 6, 2]	regulation of FACT complex assembly
GO_1905645	[6, 0, 5, 5, 3]	negative regulation of FACT complex assembly
GO_1905646	[6, 0, 5, 6, 3]	positive regulation of FACT complex assembly
GO_1905647	[3, 3, 4, 1, 4, 1]	proline import across plasma membrane
GO_1905648	[7, 6, 6, 2, 4]	regulation of shell calcification
GO_1905649	[7, 6, 6, 2, 5]	negative regulation of shell calcification
GO_1905650	[7, 1, 2, 5, 4]	positive regulation of shell calcification
GO_1905651	[1, 6, 1, 3, 2, 2]	regulation of artery morphogenesis
GO_1905652	[7, 7, 6, 5, 4]	negative regulation of artery morphogenesis
GO_1905653	[1, 6, 1, 3, 0, 2]	positive regulation of artery morphogenesis
GO_1905654	[1, 6, 7, 0, 6]	regulation of artery smooth muscle contraction
GO_1905655	[4, 5, 4, 5, 3]	negative regulation of artery smooth muscle contraction
GO_1905656	[1, 6, 7, 0, 7]	positive regulation of artery smooth muscle contraction
GO_1905660	[6, 0, 2, 0, 6]	mitotic checkpoint complex assembly
GO_1905664	[7, 6, 6, 1, 3]	regulation of calcium ion import across plasma membrane
GO_1905665	[7, 6, 6, 1, 4]	positive regulation of calcium ion import across plasma membrane
GO_1905666	[6, 8, 0, 8, 5]	regulation of protein localization to endosome
GO_1905667	[6, 8, 0, 8, 6]	negative regulation of protein localization to endosome
GO_1905668	[5, 0, 4, 3, 1]	positive regulation of protein localization to endosome
GO_1905669	[6, 7, 4, 1, 0, 1]	TORC1 complex assembly
GO_1905670	[7, 7, 0, 3, 2]	TORC2 complex disassembly
GO_1905671	[6, 8, 0, 3, 5]	regulation of lysosome organization
GO_1905672	[6, 8, 0, 0, 4]	negative regulation of lysosome organization
GO_1905673	[6, 8, 0, 4, 3]	positive regulation of lysosome organization
GO_1905674	[4, 1, 7, 5, 5]	regulation of adaptive immune memory response
GO_1905675	[4, 1, 7, 5, 6]	negative regulation of adaptive immune memory response
GO_1905676	[4, 6, 1, 6, 0]	positive regulation of adaptive immune memory response
GO_1905677	[4, 1, 7, 7, 6]	regulation of adaptive immune effector response
GO_1905678	[4, 8, 7, 3, 2]	negative regulation of adaptive immune effector response
GO_1905679	[4, 8, 7, 3, 3]	positive regulation of adaptive immune effector response
GO_1905680	[4, 6, 7, 0, 1]	regulation of innate immunity memory response
GO_1905681	[4, 6, 7, 4, 1]	negative regulation of innate immunity memory response
GO_1905682	[4, 6, 1, 6, 1]	positive regulation of innate immunity memory response
GO_1905684	[4, 2, 3, 0, 1]	regulation of plasma membrane repair
GO_1905685	[1, 1, 2, 7, 0, 1]	negative regulation of plasma membrane repair
GO_1905686	[4, 2, 3, 7, 1]	positive regulation of plasma membrane repair
GO_1905690	[6, 8, 2, 0, 4]	nucleus disassembly
GO_1905691	[6, 8, 2, 8, 5]	lipid droplet disassembly
GO_1905692	[6, 8, 9, 8, 4]	endoplasmic reticulum disassembly
GO_1905693	[7, 1, 0, 2, 1]	regulation of phosphatidic acid biosynthetic process
GO_1905694	[7, 1, 0, 2, 2]	negative regulation of phosphatidic acid biosynthetic process
GO_1905695	[7, 1, 8, 3, 7]	positive regulation of phosphatidic acid biosynthetic process
GO_1905699	[0, 5, 2, 5, 2]	regulation of xenobiotic detoxification by transmembrane export across the plasma membrane
GO_1905700	[3, 3, 6, 6, 1, 1]	negative regulation of xenobiotic detoxification by transmembrane export across the plasma membrane
GO_1905701	[3, 2, 1, 5, 1, 3]	positive regulation of xenobiotic detoxification by transmembrane export across the plasma membrane
GO_1905702	[7, 2, 9, 6, 6]	regulation of inhibitory synapse assembly
GO_1905703	[7, 2, 9, 6, 7]	negative regulation of inhibitory synapse assembly
GO_1905704	[7, 2, 9, 8, 3]	positive regulation of inhibitory synapse assembly
GO_1905706	[7, 1, 1, 7, 2]	regulation of mitochondrial ATP synthesis coupled proton transport
GO_1905707	[7, 1, 1, 0, 2]	negative regulation of mitochondrial ATP synthesis coupled proton transport
GO_1905708	[1, 1, 7, 4, 6, 2]	regulation of cell morphogenesis involved in conjugation with cellular fusion
GO_1905709	[7, 5, 2, 1, 2]	negative regulation of membrane permeability
GO_1905710	[4, 2, 3, 4]	positive regulation of membrane permeability
GO_1905711	[3, 4, 8, 1, 0, 1]	response to phosphatidylethanolamine
GO_1905712	[0, 7, 3, 1, 4]	cellular response to phosphatidylethanolamine
GO_1905715	[1, 1, 2, 3, 8]	regulation of cornification
GO_1905716	[1, 1, 2, 3, 9]	negative regulation of cornification
GO_1905717	[1, 1, 5, 3, 2, 1]	positive regulation of cornification
GO_1905719	[6, 5, 8, 6, 2]	protein localization to perinuclear region of cytoplasm
GO_1905722	[3, 1, 6, 7]	regulation of trypanothione biosynthetic process
GO_1905723	[3, 1, 1, 5, 2]	negative regulation of trypanothione biosynthetic process
GO_1905724	[3, 1, 0, 3, 4, 1]	positive regulation of trypanothione biosynthetic process
GO_1905725	[6, 4, 0, 0, 4]	protein localization to microtubule end
GO_1905735	[3, 7, 3, 0, 2]	regulation of L-proline import across plasma membrane
GO_1905736	[3, 7, 3, 7, 6]	negative regulation of L-proline import across plasma membrane
GO_1905737	[3, 1, 5, 5, 0, 0]	positive regulation of L-proline import across plasma membrane
GO_1905741	[7, 6, 3, 0, 2]	calcium export from the mitochondrion involved in positive regulation of presynaptic cytosolic calcium concentration
GO_1905743	[7, 6, 7, 7, 1]	calcium import into the mitochondrion involved in negative regulation of presynaptic cytosolic calcium concentration
GO_1905744	[6, 3, 2, 2, 2]	regulation of mRNA cis splicing, via spliceosome
GO_1905745	[6, 3, 2, 2, 3]	negative regulation of mRNA cis splicing, via spliceosome
GO_1905746	[6, 3, 2, 2, 4]	positive regulation of mRNA cis splicing, via spliceosome
GO_1905747	[6, 0, 6, 5, 3]	negative regulation of saliva secretion
GO_1905748	[1, 4, 0, 2, 1, 4]	hard palate morphogenesis
GO_1905749	[6, 8, 0, 7, 3]	regulation of endosome to plasma membrane protein transport
GO_1905750	[6, 8, 0, 1, 4]	negative regulation of endosome to plasma membrane protein transport
GO_1905751	[6, 8, 5, 3, 5]	positive regulation of endosome to plasma membrane protein transport
GO_1905755	[6, 8, 3, 7, 7]	protein localization to cytoplasmic microtubule
GO_1905756	[1, 1, 4, 2, 8]	regulation of primary cell septum biogenesis
GO_1905757	[1, 1, 4, 2, 9]	negative regulation of primary cell septum biogenesis
GO_1905758	[1, 1, 4, 0, 8]	positive regulation of primary cell septum biogenesis
GO_1905764	[6, 1, 2, 6, 4, 1]	regulation of protection from non-homologous end joining at telomere
GO_1905765	[6, 1, 2, 8, 2, 1]	negative regulation of protection from non-homologous end joining at telomere
GO_1905766	[6, 1, 2, 2, 9]	positive regulation of protection from non-homologous end joining at telomere
GO_1905770	[1, 6, 4, 8, 8, 3]	regulation of mesodermal cell differentiation
GO_1905771	[1, 6, 4, 6, 4, 4]	negative regulation of mesodermal cell differentiation
GO_1905772	[1, 1, 9, 7, 3, 3]	positive regulation of mesodermal cell differentiation
GO_1905778	[7, 1, 6, 6, 4]	negative regulation of exonuclease activity
GO_1905780	[4, 5, 0, 0, 1]	regulation of phosphatidylserine exposure on apoptotic cell surface
GO_1905781	[4, 5, 1, 8, 1]	negative regulation of phosphatidylserine exposure on apoptotic cell surface
GO_1905782	[4, 5, 5, 5, 0]	positive regulation of phosphatidylserine exposure on apoptotic cell surface
GO_1905784	[1, 1, 4, 7, 6, 1]	regulation of anaphase-promoting complex-dependent catabolic process
GO_1905785	[1, 1, 4, 7, 1, 2]	negative regulation of anaphase-promoting complex-dependent catabolic process
GO_1905786	[1, 1, 4, 7, 4, 1]	positive regulation of anaphase-promoting complex-dependent catabolic process
GO_1905787	[0, 2, 6, 7, 4]	regulation of detection of mechanical stimulus involved in sensory perception of touch
GO_1905788	[0, 2, 6, 2, 7]	negative regulation of detection of mechanical stimulus involved in sensory perception of touch
GO_1905789	[1, 6, 4, 3, 0, 1]	positive regulation of detection of mechanical stimulus involved in sensory perception of touch
GO_1905790	[0, 2, 6, 7, 5]	regulation of mechanosensory behavior
GO_1905791	[1, 6, 4, 8, 1, 3]	negative regulation of mechanosensory behavior
GO_1905792	[1, 6, 4, 3, 0, 2]	positive regulation of mechanosensory behavior
GO_1905793	[6, 4, 2, 4, 1]	protein localization to pericentriolar material
GO_1905794	[0, 9, 2, 7, 3]	response to puromycin
GO_1905795	[3, 2, 1, 6, 7, 2]	cellular response to puromycin
GO_1905796	[6, 5, 5, 2, 1]	regulation of intraciliary anterograde transport
GO_1905797	[6, 1, 0, 1, 7]	negative regulation of intraciliary anterograde transport
GO_1905798	[6, 8, 5, 7, 9]	positive regulation of intraciliary anterograde transport
GO_1905799	[6, 8, 5, 9, 3]	regulation of intraciliary retrograde transport
GO_1905800	[6, 6, 7, 5, 2]	negative regulation of intraciliary retrograde transport
GO_1905801	[6, 8, 5, 3, 6]	positive regulation of intraciliary retrograde transport
GO_1905802	[0, 3, 7, 3]	regulation of cellular response to manganese ion
GO_1905803	[0, 1, 9, 5, 1]	negative regulation of cellular response to manganese ion
GO_1905804	[0, 1, 1, 3, 0]	positive regulation of cellular response to manganese ion
GO_1905805	[6, 2, 0, 1, 5]	excitatory synapse pruning
GO_1905806	[6, 2, 5, 0, 5]	regulation of synapse pruning
GO_1905807	[6, 2, 5, 0, 6]	negative regulation of synapse pruning
GO_1905808	[6, 2, 5, 0, 7]	positive regulation of synapse pruning
GO_1905809	[6, 2, 5, 6, 5]	negative regulation of synapse organization
GO_1905810	[6, 2, 0, 1, 6]	regulation of excitatory synapse pruning
GO_1905811	[6, 2, 0, 1, 7]	negative regulation of excitatory synapse pruning
GO_1905812	[1, 1, 9, 3, 6, 0]	regulation of motor neuron axon guidance
GO_1905813	[1, 1, 9, 3, 6, 1]	negative regulation of motor neuron axon guidance
GO_1905814	[4, 5, 5, 7, 2]	positive regulation of motor neuron axon guidance
GO_1905815	[1, 1, 9, 3, 7]	regulation of dorsal/ventral axon guidance
GO_1905816	[1, 1, 9, 3, 2]	negative regulation of dorsal/ventral axon guidance
GO_1905817	[1, 1, 9, 3, 5]	positive regulation of dorsal/ventral axon guidance
GO_1905818	[6, 1, 7, 3, 4]	regulation of chromosome separation
GO_1905819	[6, 1, 7, 3, 5]	negative regulation of chromosome separation
GO_1905820	[6, 1, 7, 3, 6]	positive regulation of chromosome separation
GO_1905821	[6, 1, 2, 7, 3, 1]	positive regulation of chromosome condensation
GO_1905822	[6, 1, 1, 4, 3, 0]	regulation of mitotic sister chromatid arm separation
GO_1905823	[6, 1, 1, 4, 6, 0]	negative regulation of mitotic sister chromatid arm separation
GO_1905824	[6, 1, 1, 4, 6, 1]	positive regulation of mitotic sister chromatid arm separation
GO_1905825	[3, 1, 5, 5, 7, 2]	regulation of selenocysteine metabolic process
GO_1905826	[3, 1, 5, 1, 0, 1]	negative regulation of selenocysteine metabolic process
GO_1905827	[3, 1, 5, 5, 1, 1]	positive regulation of selenocysteine metabolic process
GO_1905828	[3, 0, 1, 2, 6, 1]	regulation of prostaglandin catabolic process
GO_1905829	[3, 0, 6, 7, 0, 0]	negative regulation of prostaglandin catabolic process
GO_1905830	[3, 0, 6, 7, 2, 1]	positive regulation of prostaglandin catabolic process
GO_1905831	[6, 1, 4, 7, 8]	negative regulation of spindle assembly
GO_1905832	[6, 1, 4, 0, 2, 1]	positive regulation of spindle assembly
GO_1905833	[6, 2, 6, 5, 0, 2]	negative regulation of microtubule nucleation
GO_1905834	[0, 9, 3, 7, 3]	response to pyrimidine ribonucleotide
GO_1905835	[0, 7, 1, 2, 1]	cellular response to pyrimidine ribonucleotide
GO_1905836	[0, 9, 9, 7, 7]	response to triterpenoid
GO_1905837	[0, 7, 2, 6, 5]	cellular response to triterpenoid
GO_1905838	[6, 7, 6, 1, 7]	regulation of telomeric D-loop disassembly
GO_1905839	[6, 7, 6, 1, 8]	negative regulation of telomeric D-loop disassembly
GO_1905840	[6, 7, 6, 1, 9]	positive regulation of telomeric D-loop disassembly
GO_1905841	[0, 9, 1, 4, 6]	response to oxidopamine
GO_1905842	[0, 7, 7, 7, 6]	cellular response to oxidopamine
GO_1905843	[6, 1, 8, 1, 5]	regulation of cellular response to gamma radiation
GO_1905844	[6, 1, 8, 1, 0, 0]	negative regulation of cellular response to gamma radiation
GO_1905845	[6, 1, 8, 1, 4, 1]	positive regulation of cellular response to gamma radiation
GO_1905846	[0, 1, 1, 6, 1]	regulation of cellular response to oxidopamine
GO_1905847	[0, 1, 9, 0, 1]	negative regulation of cellular response to oxidopamine
GO_1905848	[0, 1, 1, 3, 1]	positive regulation of cellular response to oxidopamine
GO_1905849	[1, 0, 2, 3, 7]	negative regulation of forward locomotion
GO_1905850	[1, 0, 2, 3, 2, 1]	positive regulation of forward locomotion
GO_1905851	[1, 0, 2, 3, 4, 1]	negative regulation of backward locomotion
GO_1905852	[1, 0, 2, 3, 8, 1]	positive regulation of backward locomotion
GO_1905856	[3, 0, 7, 5, 7]	negative regulation of pentose-phosphate shunt
GO_1905857	[7, 1, 9, 3, 8]	positive regulation of pentose-phosphate shunt
GO_1905861	[6, 2, 3, 9, 7, 1]	intranuclear rod assembly
GO_1905864	[6, 0, 6, 8, 4]	regulation of Atg1/ULK1 kinase complex assembly
GO_1905865	[6, 0, 1, 0, 1]	negative regulation of Atg1/ULK1 kinase complex assembly
GO_1905866	[6, 0, 1, 3, 8]	positive regulation of Atg1/ULK1 kinase complex assembly
GO_1905867	[1, 4, 7, 1, 4, 1]	epididymis development
GO_1905868	[6, 3, 9, 3, 7, 1]	regulation of 3'-UTR-mediated mRNA stabilization
GO_1905869	[6, 3, 9, 3, 0, 1]	negative regulation of 3'-UTR-mediated mRNA stabilization
GO_1905870	[6, 3, 9, 3, 2, 1]	positive regulation of 3'-UTR-mediated mRNA stabilization
GO_1905871	[6, 4, 4, 4, 2]	regulation of protein localization to cell leading edge
GO_1905872	[6, 2, 7, 1, 6]	negative regulation of protein localization to cell leading edge
GO_1905873	[6, 2, 7, 1, 5, 1]	positive regulation of protein localization to cell leading edge
GO_1905874	[6, 2, 5, 6, 6, 0]	regulation of postsynaptic density organization
GO_1905875	[6, 2, 5, 6, 2]	negative regulation of postsynaptic density organization
GO_1905876	[6, 2, 5, 6, 6, 1]	positive regulation of postsynaptic density organization
GO_1905879	[3, 2, 5, 5, 4]	regulation of oogenesis
GO_1905880	[1, 1, 8, 7, 4, 1]	negative regulation of oogenesis
GO_1905881	[3, 1, 9, 5, 5, 0]	positive regulation of oogenesis
GO_1905883	[3, 4, 2, 5, 2]	regulation of triglyceride transport
GO_1905884	[3, 4, 2, 3, 4]	negative regulation of triglyceride transport
